location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20240507T1900,13.180245
20240507T2000,13.040245
20240507T2100,12.710245
20240507T2200,12.380245
20240507T2300,11.940246
20240508T0000,11.370245
20240508T0100,10.850245
20240508T0200,10.630245
20240508T0300,10.670245
20240508T0400,10.480246
20240508T0500,10.590245
20240508T0600,11.570246
20240508T0700,12.890245
20240508T0800,14.140245
20240508T0900,14.970245
20240508T1000,15.750245
20240508T1100,16.480246
20240508T1200,16.690245
20240508T1300,16.810246
20240508T1400,16.790245
20240508T1500,16.710245
20240508T1600,16.360247
20240508T1700,15.620245
20240508T1800,14.780245
20240508T1900,13.490245
20240508T2000,12.260245
20240508T2100,11.440246
20240508T2200,11.350245
20240508T2300,10.460245
20240509T0000,9.910245
20240509T0100,9.100245
20240509T0200,8.950245
20240509T0300,8.940246
20240509T0400,8.890245
20240509T0500,9.680245
20240509T0600,11.870245
20240509T0700,13.350245
20240509T0800,14.570246
20240509T0900,15.580245
20240509T1000,16.680244
20240509T1100,17.480246
20240509T1200,18.350245
20240509T1300,19.130245
20240509T1400,19.660246
20240509T1500,20.010244
20240509T1600,19.970245
20240509T1700,19.710245
20240509T1800,18.170246
20240509T1900,15.200245
20240509T2000,14.200245
20240509T2100,12.520246
20240509T2200,10.540245
20240509T2300,9.690246
20240510T0000,8.750245
20240510T0100,7.880245
20240510T0200,7.3502455
20240510T0300,6.8902454
20240510T0400,6.3202453
20240510T0500,7.9302454
20240510T0600,11.160245
20240510T0700,14.220245
20240510T0800,16.690245
20240510T0900,18.550245
20240510T1000,20.010244
20240510T1100,21.220245
20240510T1200,22.190245
20240510T1300,22.950245
20240510T1400,23.520245
20240510T1500,23.770245
20240510T1600,23.620245
20240510T1700,22.780245
20240510T1800,20.330246
20240510T1900,18.490246
20240510T2000,16.010246
20240510T2100,13.110246
20240510T2200,12.260245
20240510T2300,10.990245
20240511T0000,10.190246
20240511T0100,9.510245
20240511T0200,8.830245
20240511T0300,8.270246
20240511T0400,7.730245
20240511T0500,9.370245
20240511T0600,12.860246
20240511T0700,16.080246
20240511T0800,18.520245
20240511T0900,20.400246
20240511T1000,21.870245
20240511T1100,23.030245
20240511T1200,24.080246
20240511T1300,24.750246
20240511T1400,25.230246
20240511T1500,25.480246
20240511T1600,24.990246
20240511T1700,24.300245
20240511T1800,21.880245
20240511T1900,19.930244
20240511T2000,18.060246
20240511T2100,15.080245
20240511T2200,13.540245
20240511T2300,12.660245
20240512T0000,11.970245
20240512T0100,11.490245
20240512T0200,11.280245
20240512T0300,11.000245
20240512T0400,11.000245
20240512T0500,11.960245
20240512T0600,14.980246
20240512T0700,17.400246
20240512T0800,19.640245
20240512T0900,21.640245
20240512T1000,23.230246
20240512T1100,24.240246
20240512T1200,25.010244
20240512T1300,25.630245
20240512T1400,25.230246
20240512T1500,24.520245
20240512T1600,23.970245
20240512T1700,22.710245
20240512T1800,21.070246
20240512T1900,18.630245
20240512T2000,17.420246
20240512T2100,16.220245
20240512T2200,16.460245
20240512T2300,16.060246
20240513T0000,15.340245
20240513T0100,14.580245
20240513T0200,14.480246
20240513T0300,14.170245
20240513T0400,14.160245
20240513T0500,14.380245
20240513T0600,15.710245
20240513T0700,17.060246
20240513T0800,18.730246
20240513T0900,19.830246
20240513T1000,21.200245
20240513T1100,22.130245
20240513T1200,22.640245
20240513T1300,23.280245
20240513T1400,23.610245
20240513T1500,23.810246
20240513T1600,23.540245
20240513T1700,23.100245
20240513T1800,21.520245
20240513T1900,18.770245
20240513T2000,16.610245
20240513T2100,15.3102455
20240513T2200,13.970245
20240513T2300,13.400246
20240514T0000,13.010245
20240514T0100,12.710245
20240514T0200,12.140245
20240514T0300,11.470245
20240514T0400,11.090245
20240514T0500,12.150246
20240514T0600,15.170245
20240514T0700,18.040245
20240514T0800,20.320246
20240514T0900,22.180244
20240514T1000,23.400246
20240514T1100,23.990246
20240514T1200,24.510244
20240514T1300,24.810246
20240514T1400,25.080246
20240514T1500,24.370245
20240514T1600,21.000246
20240514T1700,18.620245
20240514T1800,17.730246
20240514T1900,16.990246
20240514T2000,16.290245
20240514T2100,15.350245
20240514T2200,14.840245
20240514T2300,14.160245
20240515T0000,13.800245
20240515T0100,13.5602455
20240515T0200,13.440246
20240515T0300,13.390245
20240515T0400,13.340245
20240515T0500,13.480246
20240515T0600,13.750245
20240515T0700,14.190246
20240515T0800,14.820246
20240515T0900,15.840245
20240515T1000,16.180246
20240515T1100,17.180244
20240515T1200,17.380245
20240515T1300,17.460245
20240515T1400,17.760244
20240515T1500,17.900246
20240515T1600,17.540245
20240515T1700,16.240246
20240515T1800,14.360246
20240515T1900,13.320246
20240515T2000,12.970245
20240515T2100,12.640245
20240515T2200,12.150246
20240515T2300,11.920245
20240516T0000,11.630245
20240516T0100,11.050245
20240516T0200,10.750245
20240516T0300,10.840245
20240516T0400,10.750245
20240516T0500,11.400246
20240516T0600,12.410245
20240516T0700,13.540245
20240516T0800,14.110246
20240516T0900,14.950245
20240516T1000,15.890245
20240516T1100,16.620245
20240516T1200,16.610245
20240516T1300,16.250246
20240516T1400,15.740245
20240516T1500,15.000245
20240516T1600,14.350245
20240516T1700,13.710245
20240516T1800,12.830245
20240516T1900,12.480246
20240516T2000,12.280245
20240516T2100,12.150246
20240516T2200,11.900246
20240516T2300,11.780245
20240517T0000,11.710245
20240517T0100,11.690246
20240517T0200,11.570246
20240517T0300,11.500245
20240517T0400,11.460245
20240517T0500,11.390245
20240517T0600,11.530245
20240517T0700,11.780245
20240517T0800,12.220245
20240517T0900,13.000245
20240517T1000,14.000245
20240517T1100,14.840245
20240517T1200,15.540245
20240517T1300,15.970245
20240517T1400,16.430246
20240517T1500,16.360247
20240517T1600,16.490246
20240517T1700,16.400246
20240517T1800,15.440246
20240517T1900,14.660245
20240517T2000,11.520246
20240517T2100,10.580245
20240517T2200,9.970245
20240517T2300,9.400246
20240518T0000,8.620245
20240518T0100,8.200246
20240518T0200,7.5902452
20240518T0300,7.5502453
20240518T0400,7.3502455
20240518T0500,9.110246
20240518T0600,11.760245
20240518T0700,14.700245
20240518T0800,17.080246
20240518T0900,18.670246
20240518T1000,19.830246
20240518T1100,20.760244
20240518T1200,20.850245
20240518T1300,20.650246
20240518T1400,20.140245
20240518T1500,17.350245
20240518T1600,16.050245
20240518T1700,15.260245
20240518T1800,14.690246
20240518T1900,13.550245
20240518T2000,12.540245
20240518T2100,11.600245
20240518T2200,11.550245
20240518T2300,11.130245
20240519T0000,10.670245
20240519T0100,10.030245
20240519T0200,9.900246
20240519T0300,10.3102455
20240519T0400,10.600245
20240519T0500,11.530245
20240519T0600,12.900246
20240519T0700,14.170245
20240519T0800,15.380245
20240519T0900,16.540245
20240519T1000,17.450245
20240519T1100,18.650246
20240519T1200,19.560246
20240519T1300,20.180244
20240519T1400,20.830246
20240519T1500,21.310246
20240519T1600,21.380245
20240519T1700,20.720245
20240519T1800,19.070246
20240519T1900,17.130245
20240519T2000,14.870245
20240519T2100,13.730246
20240519T2200,12.140245
20240519T2300,11.360246
20240520T0000,10.620245
20240520T0100,10.440246
20240520T0200,9.970245
20240520T0300,9.580245
20240520T0400,9.610246
20240520T0500,11.240245
20240520T0600,13.190246
20240520T0700,15.840245
20240520T0800,17.910246
20240520T0900,19.640245
20240520T1000,21.070246
20240520T1100,21.810246
20240520T1200,22.520245
20240520T1300,23.010244
20240520T1400,23.320246
20240520T1500,23.770245
20240520T1600,23.440245
20240520T1700,22.030245
20240520T1800,20.570246
20240520T1900,19.060246
20240520T2000,17.630245
20240520T2100,17.430244
20240520T2200,16.220245
20240520T2300,14.880245
20240521T0000,14.130245
20240521T0100,13.760245
20240521T0200,13.500245
20240521T0300,13.280245
20240521T0400,13.0602455
20240521T0500,13.220245
20240521T0600,13.520246
20240521T0700,14.000245
20240521T0800,14.520246
20240521T0900,15.010245
20240521T1000,15.820246
20240521T1100,16.790245
20240521T1200,17.480246
20240521T1300,18.040245
20240521T1400,18.640245
20240521T1500,19.080246
20240521T1600,19.030245
20240521T1700,18.430244
20240521T1800,17.180244
20240521T1900,15.180245
20240521T2000,14.150246
20240521T2100,14.110246
20240521T2200,13.820246
20240521T2300,13.920245
20240522T0000,13.730246
20240522T0100,13.700245
20240522T0200,13.670245
20240522T0300,13.690246
20240522T0400,13.630245
20240522T0500,13.790245
20240522T0600,14.420245
20240522T0700,14.890245
20240522T0800,15.8102455
20240522T0900,16.320246
20240522T1000,16.820246
20240522T1100,17.530245
20240522T1200,17.840246
20240522T1300,18.410246
20240522T1400,18.800245
20240522T1500,18.940245
20240522T1600,18.700245
20240522T1700,18.590246
20240522T1800,17.510244
20240522T1900,15.030245
20240522T2000,13.620245
20240522T2100,13.570246
20240522T2200,12.230246
20240522T2300,11.800245
20240523T0000,11.370245
20240523T0100,10.910245
20240523T0200,10.510245
20240523T0300,10.050245
20240523T0400,10.020246
20240523T0500,11.020246
20240523T0600,12.530245
20240523T0700,13.590245
20240523T0800,14.450245
20240523T0900,14.760245
20240523T1000,14.860246
20240523T1100,15.600245
20240523T1200,16.150246
20240523T1300,16.350246
20240523T1400,16.550245
20240523T1500,16.640245
20240523T1600,16.230246
20240523T1700,15.850245
20240523T1800,15.0602455
20240523T1900,13.880245
20240523T2000,13.400246
20240523T2100,12.280245
20240523T2200,11.590245
20240523T2300,10.920245
20240524T0000,10.870245
20240524T0100,10.910245
20240524T0200,11.180245
20240524T0300,11.140245
20240524T0400,11.210245
20240524T0500,11.600245
20240524T0600,12.700245
20240524T0700,14.3102455
20240524T0800,15.700245
20240524T0900,16.790245
20240524T1000,17.390245
20240524T1100,17.450245
20240524T1200,17.210245
20240524T1300,16.630245
20240524T1400,16.320246
20240524T1500,17.010244
20240524T1600,17.070246
20240524T1700,16.430246
20240524T1800,15.540245
20240524T1900,14.090245
20240524T2000,12.680245
20240524T2100,12.440246
20240524T2200,10.390245
20240524T2300,9.550245
20240525T0000,8.580245
20240525T0100,8.550245
20240525T0200,8.200246
20240525T0300,8.400246
20240525T0400,8.530246
20240525T0500,10.070246
20240525T0600,12.180245
20240525T0700,14.400246
20240525T0800,16.240246
20240525T0900,17.640245
20240525T1000,18.350245
20240525T1100,18.620245
20240525T1200,19.190245
20240525T1300,20.190245
20240525T1400,20.640245
20240525T1500,21.090246
20240525T1600,20.920246
20240525T1700,20.420246
20240525T1800,19.170246
20240525T1900,15.470245
20240525T2000,13.790245
20240525T2100,12.480246
20240525T2200,12.130245
20240525T2300,11.240245
20240526T0000,10.480246
20240526T0100,10.510245
20240526T0200,9.980246
20240526T0300,9.420245
20240526T0400,9.8102455
20240526T0500,11.160245
20240526T0600,14.110246
20240526T0700,16.560246
20240526T0800,18.680244
20240526T0900,20.290245
20240526T1000,21.450245
20240526T1100,22.000246
20240526T1200,21.940245
20240526T1300,20.960245
20240526T1400,20.550245
20240526T1500,20.590246
20240526T1600,20.530245
20240526T1700,19.560246
20240526T1800,18.140245
20240526T1900,17.250246
20240526T2000,15.470245
20240526T2100,14.960245
20240526T2200,15.210245
20240526T2300,15.840245
20240527T0000,15.620245
20240527T0100,15.320246
20240527T0200,14.530245
20240527T0300,14.400246
20240527T0400,14.230246
20240527T0500,14.680245
20240527T0600,15.530245
20240527T0700,16.820246
20240527T0800,17.740246
20240527T0900,18.300245
20240527T1000,18.220245
20240527T1100,18.440245
20240527T1200,18.800245
20240527T1300,19.760244
20240527T1400,20.230246
20240527T1500,20.430244
20240527T1600,19.000246
20240527T1700,18.360245
20240527T1800,17.690245
20240527T1900,16.390245
20240527T2000,15.220245
20240527T2100,14.420245
20240527T2200,13.800245
20240527T2300,13.440246
20240528T0000,13.050245
20240528T0100,12.440246
20240528T0200,11.5602455
20240528T0300,11.620245
20240528T0400,11.190246
20240528T0500,12.010245
20240528T0600,13.700245
20240528T0700,15.040245
20240528T0800,16.010246
20240528T0900,17.100245
20240528T1000,17.860245
20240528T1100,18.680244
20240528T1200,19.340246
20240528T1300,20.040245
20240528T1400,20.580246
20240528T1500,20.950245
20240528T1600,21.110245
20240528T1700,21.020245
20240528T1800,19.600245
20240528T1900,17.200245
20240528T2000,16.670246
20240528T2100,15.070246
20240528T2200,12.790245
20240528T2300,12.090245
20240529T0000,11.580245
20240529T0100,11.190246
20240529T0200,11.360246
20240529T0300,11.470245
20240529T0400,11.490245
20240529T0500,12.5602455
20240529T0600,13.520246
20240529T0700,14.710245
20240529T0800,15.980246
20240529T0900,17.010244
20240529T1000,16.650246
20240529T1100,15.820246
20240529T1200,15.920245
20240529T1300,15.570246
20240529T1400,16.050245
20240529T1500,16.280245
20240529T1600,16.460245
20240529T1700,16.300245
20240529T1800,16.030245
20240529T1900,15.360246
20240529T2000,14.8102455
20240529T2100,14.580245
20240529T2200,14.210245
20240529T2300,14.180245
20240530T0000,14.350245
20240530T0100,14.630245
20240530T0200,14.770246
20240530T0300,14.670245
20240530T0400,14.570246
20240530T0500,14.860246
20240530T0600,15.160245
20240530T0700,15.380245
20240530T0800,15.830245
20240530T0900,16.390245
20240530T1000,16.580246
20240530T1100,17.190245
20240530T1200,17.670246
20240530T1300,17.980246
20240530T1400,17.660246
20240530T1500,17.300245
20240530T1600,16.670246
20240530T1700,16.340246
20240530T1800,15.8102455
20240530T1900,14.350245
20240530T2000,13.220245
20240530T2100,12.440246
20240530T2200,12.370245
20240530T2300,12.160245
20240531T0000,11.860246
20240531T0100,11.570246
20240531T0200,11.490245
20240531T0300,11.320246
20240531T0400,11.290245
20240531T0500,11.400246
20240531T0600,11.730246
20240531T0700,12.220245
20240531T0800,12.410245
20240531T0900,12.780245
20240531T1000,13.420245
20240531T1100,14.120245
20240531T1200,14.910245
20240531T1300,15.570246
20240531T1400,15.870245
20240531T1500,15.960245
20240531T1600,15.750245
20240531T1700,15.550245
20240531T1800,14.410245
20240531T1900,13.460245
20240531T2000,13.050245
20240531T2100,12.830245
20240531T2200,12.580245
20240531T2300,12.480246
20240601T0000,12.470245
20240601T0100,12.230246
20240601T0200,12.370245
20240601T0300,12.450245
20240601T0400,12.510245
20240601T0500,12.790245
20240601T0600,13.260245
20240601T0700,13.860246
20240601T0800,14.490245
20240601T0900,15.210245
20240601T1000,16.340246
20240601T1100,17.460245
20240601T1200,17.850245
20240601T1300,17.880245
20240601T1400,17.500246
20240601T1500,16.970245
20240601T1600,17.130245
20240601T1700,16.780245
20240601T1800,16.160246
20240601T1900,15.210245
20240601T2000,14.670245
20240601T2100,14.360246
20240601T2200,14.130245
20240601T2300,14.050245
20240602T0000,13.900246
20240602T0100,13.760245
20240602T0200,13.980246
20240602T0300,13.950245
20240602T0400,13.970245
20240602T0500,13.980246
20240602T0600,14.190246
20240602T0700,14.400246
20240602T0800,14.920245
20240602T0900,15.730246
20240602T1000,15.5602455
20240602T1100,16.010246
20240602T1200,16.230246
20240602T1300,16.870245
20240602T1400,17.140245
20240602T1500,16.950245
20240602T1600,16.930244
20240602T1700,16.880245
20240602T1800,16.690245
20240602T1900,16.060246
20240602T2000,15.780245
20240602T2100,15.600245
20240602T2200,15.370245
20240602T2300,15.080245
20240603T0000,14.640245
20240603T0100,14.230246
20240603T0200,13.920245
20240603T0300,13.760245
20240603T0400,13.650246
20240603T0500,13.680245
20240603T0600,13.880245
20240603T0700,13.980246
20240603T0800,14.010245
20240603T0900,14.470245
20240603T1000,15.080245
20240603T1100,15.670245
20240603T1200,16.320246
20240603T1300,16.670246
20240603T1400,17.060246
20240603T1500,17.150246
20240603T1600,17.130245
20240603T1700,17.160246
20240603T1800,16.790245
20240603T1900,15.690246
20240603T2000,14.550245
20240603T2100,14.420245
20240603T2200,14.3102455
20240603T2300,13.850245
20240604T0000,13.530245
20240604T0100,13.140245
20240604T0200,12.290245
20240604T0300,12.200245
20240604T0400,12.580245
20240604T0500,13.200245
20240604T0600,14.150246
20240604T0700,15.470245
20240604T0800,16.760244
20240604T0900,17.860245
20240604T1000,19.030245
20240604T1100,20.270245
20240604T1200,21.130245
20240604T1300,21.640245
20240604T1400,22.330246
20240604T1500,22.660246
20240604T1600,22.700245
20240604T1700,22.420246
20240604T1800,21.310246
20240604T1900,19.550245
20240604T2000,16.490246
20240604T2100,15.170245
20240604T2200,14.620245
20240604T2300,14.260245
20240605T0000,13.710245
20240605T0100,13.250245
20240605T0200,12.860246
20240605T0300,13.000245
20240605T0400,13.170245
20240605T0500,14.650246
20240605T0600,16.610245
20240605T0700,18.380245
20240605T0800,20.110245
20240605T0900,21.420246
20240605T1000,22.540245
20240605T1100,22.920246
20240605T1200,23.030245
20240605T1300,23.610245
20240605T1400,23.960245
20240605T1500,24.460245
20240605T1600,24.260244
20240605T1700,23.580246
20240605T1800,22.410246
20240605T1900,20.010244
20240605T2000,17.820246
20240605T2100,16.780245
20240605T2200,16.000246
20240605T2300,15.070246
20240606T0000,14.150246
20240606T0100,13.930245
20240606T0200,13.450245
20240606T0300,12.800245
20240606T0400,12.790245
20240606T0500,14.360246
20240606T0600,16.350246
20240606T0700,18.750246
20240606T0800,20.770245
20240606T0900,22.340246
20240606T1000,23.540245
20240606T1100,24.580246
20240606T1200,25.140245
20240606T1300,25.510244
20240606T1400,25.510244
20240606T1500,25.070246
20240606T1600,24.530245
20240606T1700,23.650246
20240606T1800,22.150246
20240606T1900,20.380245
20240606T2000,19.270245
20240606T2100,18.220245
20240606T2200,17.340246
20240606T2300,16.080246
20240607T0000,15.730246
20240607T0100,15.660245
20240607T0200,15.640245
20240607T0300,15.480246
20240607T0400,15.370245
20240607T0500,16.080246
20240607T0600,17.550245
20240607T0700,19.280245
20240607T0800,20.730246
20240607T0900,22.180244
20240607T1000,23.290245
20240607T1100,23.960245
20240607T1200,24.940245
20240607T1300,25.550245
20240607T1400,25.940245
20240607T1500,26.110245
20240607T1600,25.890245
20240607T1700,25.220245
20240607T1800,23.850245
20240607T1900,23.030245
20240607T2000,20.700245
20240607T2100,18.320246
20240607T2200,17.900246
20240607T2300,16.840246
20240608T0000,16.100246
20240608T0100,15.0602455
20240608T0200,14.630245
